CompanyCode,EPS,ROA,Dbequrt,year
1143,-0.1635,-4.9731,10.3159,2011
1143,0.0792,2.984,11.0516,2012
1143,0.0706,2.5702,10.3485,2013
1143,0.0806,2.7349,18.2925,2014
1143,0.1015,2.5865,17.8889,2015
1143,0.1103,2.2843,24.4522,2016
1143,0.1588,2.7821,39.1238,2017
1143,0.0395,0.9066,38.858,2018
1144,0.37,21.8881,41.3717,2009
1144,0.1,7.2572,28.6435,2010
1144,0.11,8.0726,27.227,2011
1144,0.05,3.2756,30.8087,2012
1144,0.01,0.5482,37.4115,2013
1144,0.01,0.689,34.6942,2014
1144,0.35,9.7462,35.3047,2015
1144,0.25,6.1264,46.4853,2016
1144,0.26,3.4153,94.3197,2017
1144,0.37,1.026,191.0386,2018
1145,0.35,8.5701,42.489,2009
1145,0.45,7.8864,43.4445,2010
1145,0.36,5.5622,50.9348,2011
1145,0.11,1.6184,36.6551,2012
1145,0.084,1.3496,29.6184,2013
1145,0.02,0.3279,30.0755,2014
1145,-0.213,-3.6137,23.7814,2015
1145,0.138,2.38,29.1191,2016
1145,0.236,3.7087,36.7367,2017
1145,0.3,4.3249,39.3125,2018
1146,0.61,8.9694,119.8797,2009
1146,0.64,6.3421,187.6463,2010
1146,0.64,6.26,169.9432,2011
1146,0.71,6.4715,119.1722,2012
1146,0.77,5.9674,143.8888,2013
1146,0.53,5.9222,73.4894,2014
1146,0.41,4.954,76.3993,2015
1146,0.67,7.1852,83.229,2016
1146,0.79,7.1992,98.9676,2017
1146,0.83,6.6473,105.1515,2018
1147,0.3923,27.8078,38.7332,2009
1147,0.5695,26.253,25.6066,2010
1147,0.7243,19.8342,22.5533,2011
1147,0.2817,10.2343,16.9142,2012
1147,-0.0852,-2.6856,73.3936,2013
1147,0.0242,0.2868,329.3304,2014
1147,-0.4073,-3.7052,598.6138,2015
1147,0.0175,-2.0597,440.5004,2016
1147,-0.9054,-11.5778,972.3283,2017
1147,0.0044,-0.0647,599.2921,2018
1148,0.4593,4.1985,189.1584,2009
1148,0.5086,3.8104,249.5114,2010
1148,0.636,3.2324,302.2267,2011
1148,0.81,2.8993,269.9402,2012
1148,0.14,0.5582,318.9539,2013
1148,1.04,3.1078,276.8199,2014
1148,0.15,0.4989,314.764,2015
1148,0.17,0.8001,250.3901,2016
1148,0.52,2.7916,239.8474,2017
1148,0.49,3.3535,228.1575,2018
1150,-0.24,-12.0057,29.089,2009
1150,0.02,0.991,56.0743,2010
1150,-0.31,-16.362,83.613,2011
1150,0.055,2.4946,38.3331,2012
1150,-0.46,-40.8306,78.4948,2013
1150,0.066,1.6331,55.7127,2014
1150,-0.305,-27.8111,132.7461,2015
1150,0.108,1.5396,36.5835,2016
1150,0.26,3.1281,40.8283,2017
1150,-3.89,-56.4498,93.211,2018
1151,-0.27,-5.4872,143.8759,2009
1151,0.149,4.6533,188.9872,2010
1151,0.29,6.3393,176.6733,2011
1151,0.0237,1.661,156.5902,2012
1151,0.2082,5.2407,143.4791,2013
1151,0.27,6.2759,121.9797,2014
1151,0.0079,0.9264,115.1273,2015
1151,0.0859,2.6426,135.836,2016
1151,0.13,3.6259,139.2736,2017
1151,0.25,5.5966,130.2516,2018
1153,3.77,5.8298,199.3922,2009
1153,3.94,5.6603,212.923,2010
1153,2.12,4.6062,169.9818,2011
1153,0.02,0.0391,146.5996,2012
1153,0.03,-0.0045,179.9601,2013
1153,0.03,-0.0785,185.0025,2014
1153,0.04,-0.4533,181.6986,2015
1153,-1.89,-5.8214,238.259,2016
1153,-1.67,-4.8537,296.7099,2017
1153,0.35,1.2434,163.3042,2018
1154,0.1035,2.313,258.1005,2009
1154,0.1601,1.974,159.8329,2010
1154,0.0154,-1.2202,244.5467,2011
1154,-0.843,-11.7474,190.3594,2012
1154,0.1154,1.9777,106.4875,2013
1154,0.0179,0.5796,131.9637,2014
1154,0.1381,1.8445,160.2869,2015
1154,0.1523,1.7338,123.832,2016
1154,-0.2155,-2.5901,126.4836,2017
1154,0.0269,0.26,79.7082,2018
1155,0.0777,0.3939,295.2666,2009
1155,0.2122,2.3016,304.7691,2010
1155,0.3217,6.4372,227.0818,2011
1155,-0.4998,-4.4111,236.3655,2012
1155,0.0978,0.2681,183.9108,2013
1155,-0.7522,-12.5869,196.1488,2014
1155,0.1507,2.2937,123.3104,2015
1155,-0.2194,-5.6438,88.8527,2016
1155,0.0448,0.5417,93.9536,2017
1155,0.1249,2.1738,78.4332,2018
1156,0.86,6.2096,455.1766,2009
1156,0.78,6.2857,556.6251,2010
1156,1.01,5.9624,522.5684,2011
1156,0.96,4.7116,480.2342,2012
1156,1.2,4.8068,507.4039,2013
1156,0.94,3.8884,417.8752,2014
1156,0.93,3.6938,381.0587,2015
1156,1.01,3.4973,435.8276,2016
1156,1.17,3.1988,556.9132,2017
1156,1.65,3.8862,591.6629,2018
1158,0.0138,0.413,38.5723,2009
1158,0.009,0.3288,56.7852,2010
1158,0.0107,0.4475,73.1587,2011
1158,0.0104,0.2799,74.6443,2012
1158,0.1761,7.2219,58.7348,2013
1158,-0.0788,-2.8737,53.191,2014
1158,0.0233,0.1927,58.8621,2015
1158,0.0236,-0.6757,56.931,2016
1158,-0.2153,-10.6689,61.8454,2017
1158,0.0687,1.3247,57.4715,2018
1159,0.0848,1.4851,357.3666,2009
1159,0.485,5.4046,449.3683,2010
1159,0.5885,3.559,385.6232,2011
1159,0.5761,4.1684,293.8239,2012
1159,0.2696,1.3929,347.8069,2013
1159,0.1146,0.9713,385.7587,2014
1159,0.0583,1.4096,300.9443,2015
1159,0.0562,0.8244,291.5372,2016
1159,0.0485,0.8448,322.052,2017
1159,0.0053,0.149,323.9111,2018
1160,0.0634,3.1351,167.3098,2009
1160,0.0937,5.8391,181.8735,2010
1160,0.0943,4.1444,158.7984,2011
1160,0.0924,2.8995,142.6428,2012
1160,0.1616,5.3065,126.4011,2013
1160,0.1222,2.9717,121.967,2014
1160,0.092,1.8866,133.6347,2015
1160,0.0723,1.6215,110.9681,2016
1160,0.0689,1.2436,118.5613,2017
1160,0.0994,2.2557,134.5086,2018
1161,0.82,10.9785,92.081,2009
1161,0.03,1.0284,62.8171,2010
1161,0.33,10.1058,54.2026,2011
1161,-0.12,-3.304,83.3249,2012
1161,0.28,6.9493,67.2105,2013
1161,0.16,4.212,40.7761,2014
1161,0.07,2.0178,35.7378,2015
1161,0.12,3.5208,26.9839,2016
1161,0.03,0.6791,49.5464,2017
1161,0.11,2.4683,72.2883,2018
1162,0.166,2.2146,102.6799,2009
1162,0.96,13.849,87.3669,2010
1162,2.13,30.8099,19.4066,2011
1162,0.425,8.9024,13.6195,2012
1162,0.179,3.0897,28.3915,2013
1162,0.09,1.7664,23.0626,2014
1162,0.09,1.8111,26.3041,2015
1162,0.08,1.4638,13.6506,2016
1162,0.44,7.6117,19.0935,2017
1162,0.78,15.4733,18.9253,2018
1163,0.41,16.6908,151.7397,2009
1163,0.34,9.6918,123.7889,2010
1163,0.45,10.2902,137.936,2011
1163,0.59,9.2142,194.9092,2012
1163,0.72,8.8401,179.551,2013
1163,0.25,3.8825,195.6652,2014
1163,0.02,1.9847,174.8928,2015
1163,0.51,5.3088,152.3077,2016
1163,1.76,26.3739,15.8373,2017
1163,0.58,16.8538,21.3623,2018
1164,0.33,6.6317,323.1701,2009
1164,0.19,3.584,404.1364,2010
1164,0.06,1.4904,462.6996,2011
1164,0.04,0.4237,734.4537,2012
1164,0.251,2.8959,689.397,2013
1164,0.334,1.8285,632.4015,2014
1164,0.3285,2.1167,280.1054,2015
1164,0.247,3.902,218.6312,2016
1164,0.2441,4.9357,134.3028,2017
1164,0.1493,2.0243,322.1242,2018
1165,-0.621,-10.9621,139.2974,2009
1165,0.015,0.2009,160.8113,2010
1165,-0.42,-6.9163,180.3086,2011
1165,0.031,0.5744,149.2676,2012
1165,-1.07,-24.9493,296.6417,2013
1165,-0.778,-23.2112,2091.0698,2014
1165,0.006,1.1715,96.8125,2015
1165,0.106,3.9096,92.0245,2016
1165,0.154,5.0286,109.1401,2017
1165,0.13,3.7652,108.6583,2018
1166,0.025,0.3008,222.6475,2009
1166,-0.278,-3.0943,302.978,2010
1166,0.008,0.3359,96.8353,2011
1166,0.154,1.8883,141.2397,2012
1166,0.04,0.4092,142.1539,2013
1166,-0.394,-4.5981,160.3491,2014
1166,0.067,1.4918,300.022,2015
1166,-0.28,-5.1674,306.6547,2016
1166,0.056,1.4579,148.2146,2017
1166,0.014,0.5167,136.3797,2018
1167,1.132,7.546,333.3735,2009
1167,1.731,7.7828,205.6731,2010
1167,0.546,4.3682,215.0933,2011
1167,0.55,4.5845,122.3454,2012
1167,0.272,2.2824,114.8285,2013
1167,0.17,1.3664,125.2741,2014
1167,0.13,0.9207,129.4462,2015
1167,0.08,1.0596,184.2652,2016
1167,0.02,0.0497,228.8348,2017
1167,-0.54,-5.9984,287.8296,2018
1168,0.2184,4.0588,146.1065,2009
1168,0.2677,4.0472,166.2496,2010
1168,0.3896,4.9107,179.2016,2011
1168,0.522,5.4081,194.1475,2012
1168,0.6573,5.5944,211.9985,2013
1168,0.7715,5.81,192.3625,2014
1168,0.84,5.7685,176.9892,2015
1168,1.0276,14.7309,160.3746,2016
1168,1.1573,10.7135,55.9745,2017
1168,0.7481,12.1872,78.7641,2018
1169,0.16,2.1844,119.3141,2009
1169,0.25,3.3114,94.2135,2010
1169,0.139,1.8995,82.676,2011
1169,0.12,1.63,75.5086,2012
1169,0.45,5.2696,82.5723,2013
1169,0.46,4.4312,77.267,2014
1169,0.47,4.4048,77.9062,2015
1169,0.42,3.624,84.0188,2016
1169,0.46,3.3891,113.2442,2017
1169,0.39,2.408,153.1883,2018
1170,0.7746,5.5407,252.4138,2009
1170,0.9118,5.0834,177.3388,2010
1170,0.2416,2.3242,227.542,2011
1170,-0.1371,-1.6859,282.9515,2012
1170,0.0105,0.1196,339.7503,2013
1170,0.0133,0.1294,409.8501,2014
1170,0.0091,0.0822,422.4128,2015
1170,-0.7922,-6.6813,612.1136,2016
1170,0.0204,0.1729,635.4774,2017
1170,0.0148,0.129,656.544,2018
1171,0.5,1.742,463.5274,2009
1171,0.88,2.785,526.8544,2010
1171,1.17,2.5246,545.9662,2011
1171,0.69,2.1854,591.3593,2012
1171,0.58,1.8701,627.54,2013
1171,0.48,1.7375,545.1267,2014
1171,0.31,1.5205,537.302,2015
1171,0.28,1.3612,644.1529,2016
1171,0.28,1.5071,611.8143,2017
1171,0.29,1.6664,581.1773,2018
1172,-0.27,-9.2724,9.4846,2009
1172,0.02,1.113,13.5544,2010
1172,0.047,1.8722,15.8331,2011
1172,0.05,1.9029,17.9482,2012
1172,0.059,2.0408,17.8418,2013
1172,0.06,2.0416,12.763,2014
1172,0.08,2.7341,11.8595,2015
1172,0.06,1.9439,12.4641,2016
1172,0.26,7.214,13.6502,2017
1172,0.15,3.7885,10.2959,2018
1173,0.082,1.46,97.4271,2009
1173,0.236,3.0149,112.8706,2010
1173,0.438,4.7132,70.4557,2011
1173,0.3207,4.8657,90.0512,2012
1173,0.3929,4.998,105.1647,2013
1173,0.4192,4.7038,106.2298,2014
1173,0.4007,4.3795,67.7391,2015
1173,0.4665,4.5374,79.1926,2016
1173,0.0361,0.5212,118.0781,2017
1173,-0.1609,-2.3153,145.6737,2018
1174,0.41,6.0401,142.3972,2009
1174,0.37,10.6125,138.7281,2010
1174,0.19,3.7848,97.9072,2011
1174,0.1,2.261,127.311,2012
1174,0.0902,1.8291,133.4076,2013
1174,0.3585,6.3736,177.0768,2014
1174,0.08,1.3673,169.9411,2015
1174,0.11,1.9023,145.6288,2016
1174,0.43,7.2004,193.6051,2017
1174,0.8,11.3526,163.6441,2018
1175,0.29,4.0591,92.5518,2009
1175,0.13,4.309,90.5041,2010
1175,0.1,3.2578,105.8101,2011
1175,0.06,1.9281,144.9784,2012
1175,0.1,2.2195,370.0764,2013
1175,0.11,1.7883,214.5577,2014
1175,0.0203,0.4785,223.6906,2015
1175,0.0495,1.0071,53.7242,2016
1175,0.0162,0.7158,57.456,2017
1175,-0.3066,-7.2353,77.4147,2018
1176,-0.3621,-2.0094,912.5546,2009
1176,0.4819,3.0184,885.7319,2010
1176,0.6104,2.8823,361.224,2011
1176,0.3142,1.6458,404.0758,2012
1176,0.3657,1.7679,416.7695,2013
1176,0.5438,2.4556,378.8555,2014
1176,1.1265,4.5453,147.0364,2015
1176,0.6254,6.3676,117.4892,2016
1176,0.7366,8.8564,98.311,2017
1176,0.6778,8.6466,110.8991,2018
1177,1.47,9.4995,182.6222,2009
1177,1.2,6.5065,235.9908,2010
1177,0.79,4.2358,294.3475,2011
1177,0.72,3.3563,253.8899,2012
1177,0.61,2.7676,244.9607,2013
1177,1.42,6.6996,186.8426,2014
1177,1.96,7.6839,227.81,2015
1177,1.51,5.6646,180.6224,2016
1177,0.08,0.4493,174.3273,2017
1177,1.03,5.1617,167.5937,2018
1178,0.5066,6.3679,85.0868,2009
1178,0.2905,3.5158,60.9782,2010
1178,0.0732,0.9305,55.7493,2011
1178,-0.1416,-1.8111,60.9515,2012
1178,-1.2056,-17.1016,71.2175,2013
1178,0.0702,1.126,66.0572,2014
1178,0.0507,0.7457,95.6479,2015
1178,0.17,2.0183,138.2822,2016
1178,0.0925,1.0454,103.2366,2017
1178,0.01,0.1532,84.7521,2018
1182,0.4369,9.9592,372.3126,2009
1182,0.15,3.2002,382.0242,2010
1182,0.23,4.376,394.9605,2011
1182,0.54,9.5303,296.9842,2012
1182,0.83,14.4548,182.4458,2013
1182,0.6151,11.9929,100.4402,2014
1182,0.6,13.4689,86.1608,2015
1182,0.44,11.9407,68.452,2016
1182,0.1797,5.0564,141.067,2017
1182,0.2613,6.7149,118.5032,2018
1183,0.33,7.766,97.9894,2009
1183,0.56,11.3347,100.9221,2010
1183,0.43,7.8023,61.3514,2011
1183,0.23,5.0118,61.3219,2012
1183,0.39,7.6342,76.6638,2013
1183,0.36,6.4302,86.7619,2014
1183,0.38,6.439,86.6821,2015
1183,0.52,8.2706,83.7956,2016
1183,0.74,9.9517,106.7261,2017
1183,0.47,8.279,94.4068,2018
1184,0.09,1.3202,212.9063,2009
1184,0.42,4.9265,167.263,2010
1184,0.11,0.4265,197.1888,2011
1184,0.01,-0.5151,196.5566,2012
1184,-0.79,-6.0719,171.6098,2013
1184,0.3,2.2766,194.6686,2014
1184,0.11,1.3539,84.9801,2015
1184,0.06,0.7615,70.8757,2016
1184,0.09,1.1564,67.3311,2017
1184,0.11,1.5685,53.0474,2018
1185,0.67,7.6249,225.0398,2009
1185,0.25,1.9184,439.6656,2010
1185,0.44,2.3965,470.1741,2011
1185,0.56,2.6467,399.8167,2012
1185,0.61,2.4713,427.329,2013
1185,0.54,1.83,462.462,2014
1185,2.37,6.9998,426.4019,2015
1185,0.33,2.5496,260.4344,2016
1185,0.3,2.3212,249.665,2017
1185,0.25,1.7958,261.8901,2018
1187,0.0598,3.8235,96.669,2009
1187,0.13,6.5795,178.6806,2010
1187,0.1571,5.1026,60.6361,2011
1187,0.1734,4.0414,65.7159,2012
1187,0.1036,5.2232,35.4006,2013
1187,0.1032,4.136,41.9384,2014
1187,-0.081,-2.9836,53.3996,2015
1187,0.0111,0.3574,56.0231,2016
1187,0.0111,0.3311,26.6224,2017
1187,0.0063,0.1844,46.2869,2018
1189,0.04,0.4517,54.1234,2009
1189,0.17,2.1609,96.3301,2010
1189,0.25,2.7943,105.5738,2011
1189,0.13,1.2351,129.2823,2012
1189,0.13,1.1489,148.726,2013
1189,0.03,0.3363,186.6691,2014
1189,0.14,0.6715,238.0075,2015
1189,0.04,0.0596,183.9117,2016
1189,0.03,1.0179,140.077,2017
1189,0.06,0.7611,120.5941,2018
1191,0.1087,2.0616,28.0927,2009
1191,-0.1495,-2.8864,31.7934,2010
1191,0.0789,1.6309,26.7425,2011
1191,0.011,0.2481,19.7123,2012
1191,0.0142,0.316,37.2446,2013
1191,0.0266,0.5207,37.831,2014
1191,0.3,5.6785,20.0826,2015
1191,0.02,0.4012,18.3138,2016
1191,0.02,0.4978,16.543,2017
1191,-0.24,-5.1653,15.7598,2018
1192,0.0877,1.1161,152.5647,2009
1192,0.0785,1.1493,156.0786,2010
1192,0.1006,1.3323,148.5272,2011
1192,0.1407,1.8816,164.56,2012
1192,0.1854,2.2293,109.6557,2013
1192,0.1759,2.05,124.3271,2014
1192,0.0916,1.0169,143.6796,2015
1192,0.0505,0.5874,132.8703,2016
1192,0.0375,0.6429,134.0542,2017
1192,0.0262,0.4301,134.8323,2018
1194,0.58,11.9921,88.4114,2009
1194,0.8,12.5615,77.1277,2010
1194,1.16,16.3336,37.3566,2011
1194,0.6014,8.4153,42.7438,2012
1194,0.5944,7.3561,33.9477,2013
1194,0.6756,7.0988,38.9731,2014
1194,0.6414,6.4862,34.065,2015
1194,0.7781,6.9211,69.5896,2016
1194,0.9304,6.9126,63.2907,2017
1194,0.6907,6.8573,59.0103,2018
1196,0.2477,7.287,55.72,2009
1196,0.3042,7.8614,70.6488,2010
1196,0.47,10.0817,93.1289,2011
1196,0.5367,9.0216,110.3798,2012
1196,0.6185,10.4581,55.0385,2013
1196,0.6079,11.666,39.9472,2014
1196,0.6393,11.8789,33.4639,2015
1196,0.6277,10.7523,40.6616,2016
1196,0.8012,12.3374,38.4012,2017
1196,0.9703,13.5593,31.3815,2018
1198,0.27,7.3797,74.552,2009
1198,0.32,11.0369,40.3722,2010
1198,0.66,17.1606,34.7204,2011
1198,1.01,21.1202,34.7101,2012
1198,0.24,4.3424,46.2918,2013
1198,0.16,2.7678,45.1638,2014
1198,0.09,1.6034,47.545,2015
1198,0.03,0.5329,45.8257,2016
1198,0.01,0.286,39.2253,2017
1198,0.18,3.2475,36.1797,2018
1199,0.023,1.0041,135.0185,2009
1199,0.047,1.3589,226.176,2010
1199,0.049,1.2183,312.9449,2011
1199,0.075,1.607,354.8281,2012
1199,0.081,2.2645,296.6316,2013
1199,0.065,2.1846,290.8439,2014
1199,0.077,1.5247,164.7633,2015
1199,0.105,1.6463,77.2547,2016
1199,0.185,2.7396,58.3357,2017
1199,-0.396,-6.1027,92.3774,2018
1200,0.24,5.3824,86.3074,2009
1200,0.41,7.6823,88.8493,2010
1200,0.53,8.8701,74.3466,2011
1200,0.46,7.1283,74.8468,2012
1200,0.89,13.8633,33.5334,2013
1200,1.44,21.1104,28.6344,2014
1200,0.85,20.5566,23.2805,2015
1200,1.11,18.6364,15.8704,2016
1200,1,17.31,26.9676,2017
1200,0.67,12.4967,21.6766,2018
1201,0.37,5.3346,176.982,2009
1201,0.282,3.6102,184.0586,2010
1201,-0.5084,-6.6625,199.9545,2011
1201,0.0549,0.7506,211.0153,2012
1201,-0.2296,-3.1375,226.7534,2013
1201,0.0588,0.8449,205.5006,2014
1201,0.0364,0.5451,190.0416,2015
1201,-0.4726,-8.2024,180.278,2016
1201,-0.2283,-4.9079,177.2376,2017
1201,0.0544,1.2522,172.0145,2018
1202,-0.6,-11.5895,1324.0893,2009
1202,-0.29,-5.636,290.1227,2010
1202,0.33,5.3333,357.6822,2011
1202,0.18,2.9415,211.6391,2012
1202,0.32,3.0741,310.6248,2013
1202,0.2878,2.1296,160.5499,2014
1202,0.31,2.7725,176.5987,2015
1202,0.15,0.4668,128.4132,2016
1202,-0.25,-2.1312,156.7806,2017
1202,0.0913,0.4494,269.3856,2018
1204,-0.16,-2.9865,49.0831,2009
1204,0.03,0.4783,61.9931,2010
1204,0.03,0.5159,57.942,2011
1204,-0.57,-10.7815,69.2523,2012
1204,0.01,0.1518,19.4557,2013
1204,0.07,3.0316,9.4404,2014
1204,0.04,1.066,6.664,2015
1204,0.06,1.5954,9.7291,2016
1204,0.05,1.4154,11.0077,2017
1204,0.09,2.4116,13.5039,2018
1205,-2.4239,-48.7895,370.4034,2009
1205,0.0741,2.0273,347.9619,2010
1205,0.022,0.9752,467.5134,2011
1205,-0.786,-14.0109,6404.1444,2012
1205,0.017,0.622,168.4181,2013
1205,-0.3912,-9.1115,265.1804,2014
1205,0.027,0.8508,186.7547,2015
1205,0.0125,0.6157,23.8381,2016
1205,0.0105,0.554,20.3976,2017
1205,-0.3854,-15.2458,23.7649,2018
1206,0.34,6.8546,241.9133,2009
1206,0.31,6.8821,229.6353,2010
1206,0.23,4.5674,244.9585,2011
1206,0.37,5.71,258.8626,2012
1206,0.16,1.8556,344.2826,2013
1206,0.17,1.7709,261.9189,2014
1206,0.14,1.3028,263.9145,2015
1206,0.66,5.8286,281.1114,2016
1206,0.39,2.8375,284.6292,2017
1206,0.29,2.037,313.7631,2018
1208,0.455,8.7274,139.3757,2009
1208,0.472,8.3247,157.5101,2010
1208,0.366,5.8172,157.8217,2011
1208,0.113,1.9319,171.6643,2012
1208,0.159,2.4137,181.2386,2013
1208,0.113,1.6259,187.8406,2014
1208,0.071,1.0592,158.718,2015
1208,0.148,2.1771,148.6418,2016
1208,0.366,5.4647,129.772,2017
1208,0.285,4.4407,126.872,2018
1209,0.14,2.6497,150.5213,2009
1209,0.16,3.2695,128.746,2010
1209,0.14,2.7684,127.3447,2011
1209,0.21,3.7357,123.6989,2012
1209,0.187,2.4172,189.9768,2013
1209,0.14,1.8507,156.3632,2014
1209,0.63,10.3536,45.036,2015
1209,1.36,13.3064,247.1093,2016
1209,1.365,10.1409,13.9312,2017
1209,1.2,8.9709,12.2041,2018
1210,0.0583,2.1176,25.6424,2009
1210,0.0355,1.4129,22.6299,2010
1210,0.0314,1.2656,18.507,2011
1210,-0.109,-4.6261,14.8656,2012
1210,0.0416,1.8621,10.4576,2013
1210,-0.033,-1.4204,23.3949,2014
1210,-0.6654,-34.1015,12.0183,2015
1210,0.0871,5.6484,11.4202,2016
1210,0.0246,1.5515,5.3953,2017
1210,-0.3361,-24.374,5.4605,2018
1211,-0.44,-11.7738,248.6924,2009
1211,0.03,0.8558,261.6055,2010
1211,-0.1893,-4.9059,407.1069,2011
1211,0.03,0.5669,538.6558,2012
1211,0.02,0.3748,816.9784,2013
1211,-0.66,-7.2618,4539.3725,2014
1211,0.09,0.6508,3869.137,2015
1211,0.28,1.7794,3434.1038,2016
1211,0.19,1.117,2550.9901,2017
1211,0.06,0.3139,2633.4999,2018
1212,0.008,0.0885,34.3258,2009
1212,0.282,3.0149,50.8863,2010
1212,0.0062,0.076,62.9542,2011
1212,0.0215,0.2384,85.1276,2012
1212,0.0175,0.1771,96.2956,2013
1212,0.02,0.2101,67.5408,2014
1212,0.01,0.1151,67.2954,2015
1212,0.02,0.2059,40.629,2016
1212,0.02,0.2733,30.7943,2017
1212,0.2101,3.2317,13.4575,2018
1213,2.7,33.9752,35.741,2009
1213,2.54,26.855,20.0626,2010
1213,2.25,20.6567,18.1883,2011
1213,1.79,13.8885,13.9132,2012
1213,0.48,6.1941,16.6603,2013
1213,0.18,2.2215,20.0012,2014
1213,0.17,1.9633,24.7705,2015
1213,0.48,5.2082,26.1167,2016
1213,0.27,2.5746,27.6331,2017
1213,0.38,3.2982,25.6816,2018
1215,0.181,3.1807,87.6555,2009
1215,0.33,4.8381,96.3789,2010
1215,0.09,1.0934,113.4543,2011
1215,0.07,0.83,127.4747,2012
1215,0.12,1.4203,131.3658,2013
1215,0.13,1.4231,118.7047,2014
1215,0.22,2.758,66.8079,2015
1215,0.26,2.8993,80.1727,2016
1215,0.17,1.6747,93.2223,2017
1215,0.11,0.9375,83.5732,2018
1216,0.5,5.9796,24.0556,2009
1216,0.42,5.7081,21.3311,2010
1216,0.53,6.3157,26.1606,2011
1216,0.36,3.2309,57.559,2012
1216,0.41,3.1629,60.6637,2013
1216,0.47,3.2544,65.5726,2014
1216,0.21,2.0173,39.1232,2015
1216,0.14,3.4704,28.9246,2016
1216,0.17,3.8779,34.7558,2017
1216,0.15,3.0964,31.4994,2018
1217,0.0589,2.2247,85.8082,2009
1217,0.0351,1.0761,74.6185,2010
1217,0.0049,0.188,88.2084,2011
1217,-0.7634,-27.7111,164.9786,2012
1217,0.0599,3.0941,118.3223,2013
1217,0.0443,2.3667,115.8095,2014
1217,0.0624,3.1208,121.9129,2015
1217,0.0857,4.0864,117.6604,2016
1217,0.0678,2.948,116.0356,2017
1217,0.0763,3.1468,111.0356,2018
1219,0.095,3.1116,88.4908,2009
1219,0.0589,2.3746,108.356,2010
1219,0.0309,1.5407,137.3641,2011
1219,0.049,2.1149,145.9842,2012
1219,0.0806,2.9352,82.4285,2013
1219,0.0645,2.3637,103.8631,2014
1219,0.01,0.1787,76.9998,2015
1219,0.007,0.0701,77.5124,2016
1219,0.0089,0.2699,87.2555,2017
1219,-0.2009,-4.0917,103.9977,2018
1220,0.44,7.3084,1022.2564,2009
1220,0.441,4.8175,923.8706,2010
1220,0.23,1.6016,1233.6945,2011
1220,0.25,1.6653,1269.1238,2012
1220,0.26,1.4971,1383.9396,2013
1220,0.21,0.8398,1411.5413,2014
1220,0.11,0.43,1514.3842,2015
1220,0.09,0.3043,1795.7235,2016
1220,0.11,0.2699,1748.8136,2017
1220,0.16,0.5092,1886.9889,2018
1221,0.32,3.8889,881.3059,2009
1221,0.3,2.6241,946.4907,2010
1221,0.38,2.7003,810.7681,2011
1221,0.14,0.802,764.0934,2012
1221,-0.44,-2.4828,1252.4565,2013
1221,0.02,0.3373,1310.5747,2014
1221,-0.77,-5.3455,674.4632,2015
1221,-0.49,-3.2055,956.5102,2016
1221,0.21,0.9233,795.6756,2017
1221,-0.41,-2.5762,1002.8432,2018
1222,0.5269,6.9852,70.895,2009
1222,0.34,6.2119,69.5134,2010
1222,0.24,4.4774,68.7285,2011
1222,0.08,1.3058,58.1483,2012
1222,0.07,1.1788,67.6281,2013
1222,0.2,3.2999,62.0147,2014
1222,0.13,5.8889,57.9497,2015
1222,0.22,8.3204,97.779,2016
1222,0.12,6.0193,29.7258,2017
1222,0.05,2.6194,16.9624,2018
1223,0.4,2.1429,294.8336,2009
1223,0.14,1.4573,169.6007,2010
1223,0.098,0.9454,177.9218,2011
1223,0.0371,-0.4405,134.1706,2012
1223,0.0117,0.2389,130.8194,2013
1223,-0.6047,-7.3738,147.605,2014
1223,0.0213,0.5743,146.2718,2015
1223,-0.2389,-4.6629,55.1014,2016
1223,0.022,0.5197,49.0885,2017
1223,0.1151,2.9188,37.1669,2018
1225,-0.65,-8.3602,103.2,2009
1225,0.03,1.0728,118.3163,2010
1225,0.02,0.406,110.954,2011
1225,-0.65,-10.1958,149.098,2012
1225,0.06,0.6375,150.9273,2013
1225,0.19,2.568,162.696,2014
1225,0.6059,8.215,35.7408,2015
1225,0.3875,10.1073,34.6121,2016
1225,0.4691,10.3539,52.1392,2017
1225,0.4957,9.5406,46.7544,2018
1226,0.2582,1.8802,189.2526,2009
1226,0.3682,1.9564,215.9776,2010
1226,0.2707,0.4325,224.5302,2011
1226,1.1122,6.3153,188.3849,2012
1226,0.4734,2.2911,171.9134,2013
1226,-0.6879,-4.6723,160.05,2014
1226,-2.0734,-16.8486,243.2939,2015
1226,1.2613,10.8335,139.398,2016
1226,4.3613,35.7981,47.4153,2017
1226,2.406,23.9429,17.9493,2018
1227,0.37,4.5269,120.4615,2009
1227,0.74,7.9996,116.7685,2010
1227,0.19,1.6174,191.9517,2011
1227,0.054,0.3583,243.0818,2012
1227,0.1,0.5593,271.6564,2013
1227,-0.886,-4.9929,364.1064,2014
1227,0.06,0.3215,199.7813,2015
1227,0.05,0.8726,194.8618,2016
1227,0.48,7.9999,131.2859,2017
1227,0.43,7.7837,114.8142,2018
1228,0.03,0.0754,70.4744,2009
1228,0.03,0.3674,62.6404,2010
1228,0.07,1.3886,61.1174,2011
1228,0.02,0.1027,59.4716,2012
1228,0.03,0.7719,54.4099,2013
1228,0.07,1.4933,51.9863,2014
1228,0.08,1.8245,39.526,2015
